NAME,R,MSINI,A,PER,ECC,MASS
,rearth,mjupiter,au,day,,mearth
Kepler-306 d,2.4699997848889166,,0.131044,17.326644,,6.1386278497539415
Kepler-37 d,1.9951985701070851,0.0057744,0.212021,39.792187,0.102489,1.8353210113487997
Kepler-856 b,9.303454006679104,,0.0774029,8.02768059,0,179.32834081550666
HD 13908 c,,5.13,2.03386,931,0.12,1630.3992166315154
HD 125595 b,,0.0416764,0.0809437,9.6737,0,13.245452224565632
Kepler-1499 b,1.1881519574795,,0.228998,44.2008,0,1.7037512905493621
WASP-79 b,19.055267242595757,0.884655,0.0534741,3.6623817,0,282.0666920759265
Kepler-1470 b,1.0648531694391745,,0.116773,16.2950903,0,1.159833585417294
Kepler-107 b,1.5599986842476599,,0.0423212,3.179997,,3.7078392788992667
Kepler-1040 b,2.0848704159545943,,0.667299,201.1214,0,4.9194197649894535
Kepler-1542 c,0.6501208823944434,,0.0389169,2.89223021,0,0.2032062206487898
GJ 9827 b,1.655196557595522,0.010754,0.0188775,1.2089802,,3.4273025559907606
Kepler-109 c,2.519991838948903,,0.151991,21.2227,0,6.325281545646279
HIP 57274 c,,0.410096,0.177758,32.03,0.05,130.33532108064676
Kepler-30 d,8.792145141656606,,0.534239,143.343,0.022,23.10119959827257
Kepler-1349 b,0.6949568053181981,,0.034023,2.12823928,0,0.25626570392688564
Kepler-877 b,2.1184973581474105,,0.129482,18.45847097,0,5.012253997187908
Kepler-720 b,8.40673554820401,,0.0540454,4.70832654,0,121.17266817314453
Kepler-932 b,1.367495649174519,,0.0288756,1.9214374,0,2.754205110977202
Kepler-1628 b,6.433954939558801,,0.288651,76.378033,0,35.64027262227579
Kepler-158 c,1.9000006967592227,,0.18282,28.551383,,4.44698537210003
Kepler-145 c,,,0.263015,42.882,,
Kepler-858 b,4.864697637227387,,0.346809,76.13602028,0,24.907033584412975
Kepler-777 b,1.4683764757529671,,0.0522506,5.72812599,0,3.491723983127448
HD 93083 b,,0.368176,0.476549,143.58,0.14,117.012448729537
Kepler-970 b,2.768618240541854,,0.113697,16.73652231,0,7.369499804157878
HD 31253 b,,0.501427,1.26054,466,0.3,159.36183001908202
Kepler-1579 b,0.8406735548204011,,0.0159542,0.84990789,0,0.4999445987747313
Kepler-191 d,2.275423088380552,,0.0608391,5.94504102,0,5.4777282062870345
Kepler-357 c,2.6699904190903245,,0.128672,16.85837,,6.931040007030229
Kepler-861 b,2.275423088380552,,0.0457701,3.94963138,0,5.4777282062870345
Kepler-1258 b,0.8630915162822784,,0.0193089,0.98494017,0,0.5487262704629909
TRAPPIST-1 c,1.124361648139728,,0.0157578,2.42180746,,1.1558990157678015
Kepler-552 b,3.9455612172904155,,0.0598041,5.26341577,0,15.8713801948378
WASP-129 b,10.718565405998651,0.970133,0.0628192,5.748145,0,308.5729152857286
HD 89744 b,,8.18778,0.902604,256.78,0.673,2602.2124947273273
Kepler-1441 b,1.3114507455198257,,0.226767,39.4419839,0,2.391055138093803
Kepler-1341 b,2.9927978551606276,,0.471386,132.9968322,0,8.497558084764487
Kepler-738 b,2.4996027029993257,,0.157366,24.58721573,0,6.248274580696997
HD 564 b,,0.331101,1.20425,492.3,0.096,105.22939786080143
HD 72892 b,,4.91277,0.228745,39.475,0.423,1561.3599141307623
HD 183263 c,,3.47646,4.29488,3066,0.23873,1104.8767369689665
WASP-42 b,11.915146516987818,0.496749,0.0547344,4.9816877,0,157.94468574871948
Kepler-1612 b,1.0312262272463586,,0.047981,3.91795101,0,1.0345312081952394
Kepler-885 b,2.4996027029993257,,0.143843,18.11472949,0,6.248274580696997
Kepler-53 d,2.1199993615653563,,0.0893308,9.751962,,5.016449176458772
Kepler-48 b,1.9204346686317242,0.0123287,0.0532027,4.778,0,3.939845405242543
Kepler-1614 b,1.4907944372148445,,0.045182,3.9466141,0,3.670591172039771
HD 192310 c,,0.0736073,1.18358,525.8,0.32,23.39362266244853
HD 1690 b,,6.52644,1.36191,533,0.64,2074.211045495631
HAT-P-41 b,18.887132531631675,0.799609,0.0425775,2.694047,0,254.33401456261925
Kepler-1493 b,1.4123315720982736,,0.121485,15.0217983,0,3.068490779853369
Kepler-42 c,0.7293481999968643,,0.00585017,0.45328509,,0.3033632653911821
Kepler-1492 b,1.4907944372148445,,0.117442,16.75255007,0,3.670591172039771
HATS-15 b,12.637453235289506,2.16007,0.0271372,1.74748753,0,687.3705890328413
HD 28185 b,,5.79721,1.02341,379,0.05,1842.4496379431553
HIP 97233 b,,19.8471,2.5395,1058.8,0.61,6307.73806869539
Kepler-1461 b,2.028825512299901,,0.17214,29.3494775,0,4.769664577684041
Kepler-846 b,2.477184741537448,,0.140349,19.80792185,0,6.16500662850256
KELT-4 A b,19.5573174895345,0.871198,0.0432172,2.9895933,0.03,278.8955179270865
HD 23127 b,,1.40487,2.31864,1214,0.44,446.49102289846337
HD 154672 b,,4.0077,0.602232,163.967,0.6,1273.7136336245856
Kepler-275 d,3.3299976224894556,,0.212092,35.676062,,10.58558144019283
Kepler-52 b,2.098119431178564,,0.0630945,7.8773565,,4.955714422014663
Kepler-1561 b,1.087271130901052,,0.0200865,1.00520701,0,1.2486855754745403
OGLE-TR-10 b,14.01122591367335,0.626643,0.0434856,3.10129,0,197.0462990860701
Kepler-370 b,1.5899939166836519,,0.0539702,4.57953,,3.7680337451039465
Kepler-601 b,1.9055267242595757,,0.0569124,5.37886844,0,4.4602383247966255
gamma Leo A b,,10.3722,1.29554,428.5,0.144,3296.457457065381
NN Ser c,,2.24099,6.15467,5571,0.22,712.2238480466003
Kepler-1179 b,1.3226597262507642,,0.0356726,2.68505749,0,2.461082850256101
Kepler-930 b,2.129706338878349,,0.36301,71.4517775,0,5.04368606005825
KELT-14 b,19.960280346811746,1.25718,0.0300684,1.7100566,0,408.0320347494225
Kepler-1073 b,2.2978410498424293,,0.0826512,8.67888593,0,5.548887345586019
MASCARA-1 b,17.213071259465984,1.73291,0.0390586,2.14878,0,551.5039876468816
HAT-P-2 b,12.968790705696053,8.85612,0.0679088,5.6334729,0.5171,2819.2431023400627
HAT-P-24 b,13.921554067825841,0.685652,0.0465021,3.35524,0.067,217.97674766495933
HD 11506 b,,4.7347,2.60488,1405,0.3,1504.7663101335743
Kepler-758 c,1.6925560903717407,,0.0581708,4.75793986,0,3.980112769910615
K2-5 c,2.0888832310562706,,0.0780146,10.93241,,4.93038443808376
tau Boo b,,4.13,0.0480039,3.312433,0.023,1891.0088380034147
Kepler-422 b,12.89032784057948,0.43015,0.0812822,7.8914483,0.016,317.8166114291453
Kepler-124 c,1.7500021166178015,,0.112713,13.821375,,4.103775213417696
HATS-16 b,14.847079606779447,,0.0374388,2.686502,0,317.8166114291453
Kepler-1081 b,1.0088082657844812,,0.0461241,3.85691855,0,0.9562466204680123
Kepler-1539 b,2.701364356156222,,0.481868,133.3036741,0,7.066906608416189
Kepler-1458 b,2.7574092598109154,,0.254946,47.9872764,0,7.3179499497840705
Kepler-184 c,1.9700007814239346,,0.145651,20.303005,,4.618765250577483
XO-2S c,,1.371,0.47557,120.8,0.1528,435.7265742693582
HD 34445 b,,0.790506,2.06642,1049,0.27,251.23593823440797
Kepler-318 b,4.709991285178972,,0.0546218,4.662715,,23.302790674902077
OGLE-2007-BLG-368L b,,,,,,19.99066485889324
K2-138 d,2.7149160138599266,,0.0588328,5.40478,0,7.126624349703726
KELT-7 b,17.183367460529,1.26419,0.0441609,2.7347749,0,406.805262629306
Kepler-1321 c,2.3987218764208778,,0.0271739,2.22649109,0,5.88485128552777
Kepler-1311 c,1.2217788996723162,,0.036989,2.53573424,0,1.8764274118710453
Kepler-1260 b,1.7710189554883116,,0.142675,19.1187753,0,4.150017530380637
HD 125612 b,,3.06805,1.3728,559.40487,0.45899,975.0772546951893
Kepler-20 f,1.029079707436384,,0.137859,19.57706,0,1.026849580696997
Kepler-198 b,2.8200002082124764,,0.13337,17.790037,,7.611421808777744
42 Dra b,,3.73203,1.16693,479.1,0.38,1186.101128351913
Kepler-808 b,1.4571674950220284,,0.0131437,0.63133235,0,3.4043244149844325
HIP 109600 b,,2.68597,0.706259,232.08,0.163,853.6458838003415
Kepler-216 b,2.349996437183487,,0.0762713,7.693641,,5.719268830973185
Kepler-292 d,2.2299930894780577,,0.0719945,7.055679,,5.337221482374209
Kepler-53 b,2.8874222273090733,,0.136705,18.6489525,,7.943540167721201
KELT-11 b,16.1958562581333,0.19872,0.0626633,4.736525,0.066,63.28141895149141
Kepler-11 b,1.7979205092425643,,0.0914497,10.3039,0.045,1.8999204157878875
HD 153950 b,,2.74209,1.28031,499.4,0.34,871.4817520337451
Kepler-69 b,2.237996301719948,,0.104565,13.722341,0.16,5.3616297981319665
Kepler-27 c,4.895623215064047,,0.168484,31.3309,0,25.234289349201564
Kepler-1434 b,1.1096890923629295,,0.0894052,8.05333618,0,1.3418980094405946
HD 16141 b,,0.249652,0.355656,75.523,0.252,79.34355267650899
Kepler-221 c,2.929993936125178,,0.0623799,5.690586,,8.162134433062167
WASP-97 b,12.666148225960708,1.31694,0.0330527,2.07276,0,419.51792708647184
Kepler-7 b,16.56687352032737,0.436942,0.0622369,4.885525,0,139.12676418599978
HIP 91258 b,,1.068,0.0566534,5.0505,0.024,339.4281410063272
Kepler-486 b,10.996010097050846,,0.176071,30.36044667,0,242.20803957015164
WASP-24 b,14.571674950220284,1.08429,0.0365155,2.3412127,0,346.7379230691975
HAT-P-29 b,12.408341669149118,0.778006,0.0666842,5.723186,0.095,247.5804115697499
Kepler-38 b,4.346114143710509,,0.429659,105.595,0,19.745818941448228
Kepler-546 b,6.994403976105737,,0.0523044,4.14702026,0,65.04975057748317
HD 219134 b,1.6419587513522835,0.0148322,0.0387273,3.092926,0,4.731558365973687
HD 204313 d,,1.60642,3.94498,2831.6,0.28,510.54696093200755
PSR B1257+12 B,,,0.321369,66.5419,0.0186,4.300217660942051
Kepler-147 b,1.5299922428309372,,0.10603,12.610584,,3.996671015366074
HD 50554 b,,4.39876,2.26097,1224,0.444,1397.9989976900674
HD 11964 c,,0.0770689,0.226601,37.910254,0.301733,24.493776644571657
Kepler-1044 b,2.667737413963406,,0.0718867,6.77408868,0,6.921410163703926
Kepler-79 d,7.319464417302958,,0.272969,52.09059,0.025,6.006733956010846
Kepler-344 c,2.949990757749173,,0.490824,125.596809,,8.267236386461786
HD 13189 b,,7.12332,1.25186,471.6,0.27,2263.909424525459
HD 60532 b,,1.0348,0.759258,201.3,0.28,328.87662950687957
Kepler-1321 b,4.920742540882081,,0.0794372,11.12830484,0,25.501732027719193
Kepler-570 b,2.454766780075571,,0.0505272,4.301662,0,6.083200632720699
Kepler-1151 b,2.219378184725859,,0.305198,65.6478424,0,5.3050902229587225
HAT-P-11 b,4.730189868456123,0.0825071,0.0525443,4.8878162,0.198,26.23112115094908
Kepler-450 c,,,0.133829,15.413135,0,
Kepler-406 b,1.429996925730233,0.0199895,0.0361437,2.42629,0,6.3497216430651795
Kepler-171 b,2.33999802637149,,0.0506781,4.166972,,5.6860887767399815
Kepler-627 b,3.7325905834025805,,0.252724,40.6994443,0,13.802966124334638
Kepler-330 b,1.3499984302535237,,0.0799685,8.25978,,2.637321695791905
HD 104067 b,,0.185935,0.264333,55.806,0,59.09323164607813
Kepler-1452 b,2.701364356156222,,0.268995,42.913751,0,7.066906608416189
Kepler-229 b,2.199997857042066,,0.0664249,6.252972,,5.247088691372904
Kepler-638 b,1.8270638591430048,,0.0624727,6.07972888,0,4.276158943456864
Kepler-144 c,1.3499984302535237,,0.0914719,10.104665,,2.637321695791905
Kepler-1372 b,1.266614822596071,,0.023292,1.31155557,0,2.1237236953901775
Kepler-758 e,1.5244213794076606,,0.083574,8.1934719,0,3.9492845586019882
Kepler-94 b,3.5096775836064027,,0.033677,2.50806,0,10.839548694385858
Kepler-115 c,2.5999903344256126,,0.0846204,8.990889,,6.639538611027417
Kepler-320 c,1.3699952518775182,,0.134093,17.934937,,2.7711669835291755
Kepler-1478 b,1.7261830325645569,,0.174395,26.0840594,0,4.052034669077031
HD 195019 b,,3.57989,0.136688,18.20132,0.0138,1137.748509089083
Kepler-274 c,1.839999022906508,,0.202153,33.197861,,4.305874796625488
Kepler-1627 b,3.687754660478826,,0.0696812,7.20283653,0,13.401404835793912
GJ 832 b,,0.684002,3.56153,3657,0.08,217.38719785075824
Kepler-889 b,1.087271130901052,,0.0492984,3.744439,0,1.2486855754745403
Kepler-26 e,2.409998111036202,,0.254259,46.827915,,5.924069855378126
GJ 667 C b,,0.0174951,0.0504277,7.1999,0.15,5.56023339861404
Kepler-254 d,2.4999950173249084,,0.138108,18.746477,,6.249736537109571
Kepler-592 b,2.3875128956899387,,0.0395795,2.82019241,0,5.846204785577984
CoRoT-19 b,14.459585142910898,1.10724,0.0516604,3.89713,0.047,352.1153801345787
TRAPPIST-1 e,0.935271747699158,,0.0291683,6.099043,0,0.771976549161394
Kepler-264 b,3.3299976224894556,,0.231966,40.806231,,10.58558144019283
Kepler-604 b,2.589274548846835,,0.172254,25.85501786,0,6.596283770211911
Kepler-557 b,2.667737413963406,,0.048527,3.70598955,0,6.921410163703926
Kepler-1237 b,2.8582900863893634,,0.369378,84.5733226,0,7.797948378025509
Kepler-122 c,5.869986283062353,,0.105218,12.465988,,36.67571914231194
Kepler-142 b,1.9899976030479296,,0.0313162,2.024152,,4.669361655117003
alpha Ari b,,1.71662,1.1296,380,0.25,545.5703515114994
HATS-18 b,15.323573377651652,1.97553,0.0176159,0.8378434,0,629.7981098724515
Kepler-1450 b,1.714974051833618,,0.251,54.5094166,0,4.027912388269559
Kepler-148 d,8.675751085746539,,0,51.84688575,0,136.13483860600581
Kepler-1148 b,1.6925560903717407,,0.0194926,1.10446351,0,3.980112769910615
YZ Cet c,,0.00307976,0.0208968,3.06008,0,0.9787988872150246
Kepler-240 c,2.199997857042066,,0.0779794,7.953528,,5.247088691372904
Kepler-545 b,2.690155375425283,,0.111023,13.24934059,0,7.017962850256101
61 Vir b,,0.016075,0.05006,4.215,0.12,5.108902028723511
Kepler-298 b,1.9599911616312067,,0.0936962,10.475464,,4.593721301596866
HD 210702 b,,1.86459,1.17218,354.29,0.036,592.5976755046701
Kepler-1299 b,2.981588874429689,,0.140972,19.9400874,0,8.436537295370092
Kepler-1564 b,1.4683764757529671,,0.131467,18.0540381,0,3.491723983127448
Kepler-363 d,2.0499992769006443,,0.102192,11.932125,,4.825536737973285
HAT-P-4 b,14.280241451215879,0.671507,0.0443853,3.056536,0,213.41607929095105
Kepler-1414 b,1.2329878804032548,,0.0420065,3.51576315,0,1.936402584613839
Kepler-485 b,14.414749219987144,,0.0438587,3.2432598,0,317.8166114291453
HAT-P-21 b,11.477996268481208,4.07346,0.0494951,4.124481,0.228,1296.1610208898262
Kepler-398 d,0.8855094777441558,,0,6.83437001,0,0.6009308270563422
Kepler-1180 b,1.9951985701070851,,0.132431,16.8601286,0,4.682646389474741
Kepler-177 c,,,0.26954,49.412,,
Kepler-1388 b,2.589274548846835,,0.0893266,12.2854603,0,6.596283770211911
Kepler-215 d,2.390001289412207,,0.192566,30.864423,,5.854754052425429
Kepler-579 b,1.9951985701070851,,0.0885238,9.66857723,0,4.682646389474741
Kepler-232 c,3.8299966259544376,,0.0990113,11.379349,,14.715385834086574
Kepler-1009 b,2.174542261802104,,0.0829006,11.35011917,0,5.1721793160590535
Kepler-346 b,2.6599920082783273,,0.0682408,6.511127,,6.888420799437582
KELT-21 b,18.17917330866559,,0.0522499,3.6127647,0,317.8166114291453
Kepler-330 c,1.9499927508192096,,0.124035,15.955387,,4.568836260921964
HD 220842 b,,3.18484,0.740087,218.47,0.404,1012.1950567439992
Kepler-1233 b,2.6004835295777737,,0.260643,45.1263042,0,6.641509074018279
Kepler-1416 b,0.8855094777441558,,0.0263353,1.49514952,0,0.6009308270563422
alpha Cen B b,,0.00354639,0.0418506,3.2357,0,1.1271016526062068
Kepler-1183 b,2.8246631441965473,,0.182625,28.5057189,0,7.633827879883499
mu Ara b,,1.74552,1.5273,643.25,0.128,554.7552515818018
TYC 1422-614-1 c,,10,1.39588,559.3,0.048,3178.166114291453
Kepler-1109 b,2.1857512425330428,,0.223437,37.6467384,0,5.204977990358541
Kepler-830 b,1.7037650711026795,,0.10078,11.29695137,0,4.003949015767801
WASP-45 b,13.002417647888867,1.00188,0.0405459,3.1260876,0,319.90466656623477
Kepler-916 b,1.7598099747573728,,0.188012,32.2968798,0,4.1252913980114485
Kepler-725 b,10.626113732929868,,0.218045,39.64317811,0,198.16151757557495
KELT-8 b,18.56801285022185,0.658575,0.0399889,3.24406,0,211.0404001205182
Kepler-428 b,12.105699189413777,1.28426,0.0432987,3.52563254,0,403.62709651501456
Kepler-1171 b,2.555647606654019,,0.0291019,1.44259224,0,6.4629279200562415
Kepler-1093 c,1.961571627914269,,0.408538,89.722292,0,4.597662227578588
HD 73526 c,,2.4209,1.02831,377.8,0.14,769.4022346088179
HD 108341 b,,3.4773,2.00715,1129,0.85,1105.143702922567
Kepler-1330 b,1.647720167447986,,0.090566,10.10769068,0,3.886102616249874
Kepler-382 c,1.5899939166836519,,0.103505,12.162701,,3.7680337451039465
Kepler-667 b,4.730189868456123,,0.227107,41.43962808,0,23.50911721904188
Kepler-495 b,5.234594001348364,,0.0421891,3.41303622,0,28.965805965652304
Kepler-333 c,1.1099984602311033,,0.163234,24.08821,,1.3432137702119111
Kepler-17 b,14.907944372148444,2.47651,0.0267923,1.4857108,0,788.0040408757657
14 Her b,,5.21486,2.93362,1773.4,0.369,1657.3691342773927
HAT-P-33 b,18.898341512362617,0.762345,0.0499317,3.474474,0,242.57543557296373
Kepler-692 b,3.104887662470015,,0.147513,21.81293494,0,9.13627412875364
Kepler-1223 b,1.2217788996723162,,0.116802,16.301259,0,1.8764274118710453
Kepler-1232 b,1.927944685721453,,0.170393,26.7839183,0,4.514584965351009
Kepler-805 b,2.8919170285821796,,0.204059,30.8638931,0,7.966295837099527
Kepler-166 c,2.379991669619479,,0.206443,34.260281,,5.820461640052224
Kepler-1398 b,0.8967184584750945,,0.040381,2.78815679,0,0.628364756954906
TRAPPIST-1 f,1.074661027578746,,0.0383799,9.205585,0,0.933745204378829
WASP-139 b,9.230461124159232,0.117913,0.0623222,5.924262,0,37.48170206889625
Kepler-1629 b,0.773419670434769,,0.0484507,3.87595807,0,0.37265268956513
Kepler-835 b,2.7910362020037316,,0.101821,11.41909375,0,7.473870779351209
Kepler-992 b,1.6253022059861084,,0.134576,20.16034462,0,3.8398920809480765
Kepler-1420 b,1.2778238033270095,,0.0650994,6.69960006,0,2.188656807271266
K2-19 c,4.533999078722504,,0.0996107,11.90715,,21.544597398814904
OGLE-05-169L b,,,3.41991,3300,,12.712664457165813
HIP 79431 b,,2.11299,0.358346,111.7,0.29,671.5433217836697
Kepler-562 b,5.2121760398864865,,0.13125,18.00931444,0,28.71085347996384
Kepler-1476 b,1.6701381289098634,,0.0923741,10.35863224,0,3.9328534397911015
Kepler-870 b,2.7798272212727926,,0.151158,21.3587621,0,7.4214628201265445
HD 66141 b,,6.01,1.24152,480.5,0.07,1910.0778346891632
Kepler-1155 b,2.028825512299901,,0.205268,33.469743,0,4.769664577684041
HD 171238 b,,2.60901,2.54268,1523,0.4,829.1867173847544
Kepler-1292 b,1.8158548784120663,,0.0424409,3.27646405,0,4.250574706236819
Kepler-1410 b,1.7822279362192501,,0.2596,60.866168,0,4.174902571055539
Kepler-272 c,1.7899957598657905,,0.0650321,6.057342,,4.19225535803957
Kepler-157 c,2.239991500290055,,0.111181,13.5405,,5.367731877071407
HIP 5158 b,,1.42633,0.887919,345.72,0.52,453.3113673797329
Kepler-661 b,3.071260720277199,,0.0575639,6.02930132,0,8.939132484684142
Kepler-308 c,2.1599930048133458,,0.121047,15.38231,,5.130036833383548
WASP-46 b,14.683764757529671,2.08495,0.0244921,1.43037,0,668.1522185397208
Kepler-800 b,2.847081105658425,,0.108362,14.13176026,0,7.74277541428141
Kepler-157 b,1.320003197817532,,0.028229,1.732342,,2.4443720528271564
Kepler-1268 b,2.028825512299901,,0.237227,40.9903986,0,4.769664577684041
WASP-130 b,10.248505590066008,1.23398,0.101359,11.55098,0,392.2873998192226
Kepler-1034 b,2.2642141076496136,,0.0970652,12.12400943,0,5.442609470724114
Kepler-475 b,2.488393722268387,,0.0396151,3.10550819,0,6.206481696294064
Kepler-1541 b,1.1545250152866842,,0.0769479,8.40691199,0,1.5417569855378124
GJ 849 b,,0.830886,2.35317,1882,0.04,264.06937300391684
Kepler-587 b,2.2305871654567975,,0.093804,10.94027841,0,5.339033037059355
WASP-84 b,10.558859848544238,0.694028,0.0771322,8.5234865,0,220.66325148136985
Kepler-52 d,1.9499927508192096,,0.215129,36.445171,,4.568836260921964
Kepler-1190 b,1.333868706981703,,0.0854126,10.45843441,0,2.5324040760269155
Kepler-197 c,1.2299950825480943,,0.0929448,10.349695,,1.920270213417696
Kepler-599 b,2.8358721249274863,,0.115101,15.65562652,0,7.688079175454455
Kepler-163 b,1.0499979072764616,,0.0770446,7.810937,,1.103313079240735
Kepler-121 c,2.269997941706778,,0.23273,41.008011,,5.460693235914431
Kepler-191 b,1.3400000194415265,,0.0904732,9.939632,,2.57196906598373
Kepler-123 b,2.9399923469371756,,0.130568,17.232366,,8.214478828964548
Kepler-1123 b,1.6701381289098634,,0.0508228,4.33946454,0,3.9328534397911015
Kepler-320 b,1.1399981762593876,,0.0806883,8.371554,,1.4750123189715776
HAT-P-1 b,13.921554067825841,0.531143,0.0553326,4.4652934,0,169.19571160992265
Kepler-186 f,1.109005344538342,,0.392576,129.9459,0.01,1.3389868092799035
Kepler-1025 b,1.9839895893761463,,0.22494,37.3229493,0,4.654106457768404
Kepler-201 b,2.4600013740769193,,0.170313,25.672083,,6.102174284423019
HD 3167 c,,0.0309229,0.179488,29.8454,0,9.828542271768605
OGLE2-TR-L9 b,18.046458976811277,4.50213,0.0413279,2.4855335,0,1453.826663653711
Kepler-54 b,2.098119431178564,,0.0626016,8.0109434,,4.955714422014663
Kepler-973 b,1.961571627914269,,0.251269,49.6077331,0,4.597662227578588
Kepler-355 c,2.7099952713190447,,0.170712,25.762294,,7.104853911820828
WASP-141 b,13.922002427055078,2.68416,0.0468614,3.310651,0,853.8206829366275
Kepler-1472 b,1.9055267242595757,,0.232959,38.1312831,0,4.4602383247966255
